,data,text,stats,links,sentiment
31,https://twitter.com/SirAlexas/status/1609224779722067969#m,👌👌👌👌 #Gilbeys,"Dec 31, 2022 · 4:27 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 4}",Neutral
32,https://twitter.com/andmut_/status/1606352286808260608#m,#nairobi #nairobiexpressway #JackRyan #Kisumu #eldoret #254 #aftereffects #kot #gilbeys #Logo #LogoDesign #creative #creativeart,"Dec 23, 2022 · 6:13 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",Neutral
33,https://twitter.com/ShaltonOnlineTv/status/1603859462410113024#m,"Hustler Fund wananitumia SMS so ndio niwache pressure, I need the #Gilbeys hamper @ntvkenya @aminaabdirabar #heyamina #thetrend","Dec 16, 2022 · 9:07 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Negative
34,https://twitter.com/EduVerseman_/status/1603857011896115225#m,#TTTT ME AND MY COUNTRY PEOPLE  DESERVE THAT #GILBEYS HAMPER  LORD KNOWS I LIKE MY GILBEYS IN FORM OF SHOTS,"Dec 16, 2022 · 8:58 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
35,https://twitter.com/EduVerseman_/status/1603853447362711575#m,#heyAmina napenda #Gilbeys ikiwa inform of shots  I think i deserve the #Gilbeys hamper because I promised someone special nikiwa drunk vile nita m tolea form na weeeh! Sijalipa ata hustler fund,"Dec 16, 2022 · 8:43 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Negative
36,https://twitter.com/EduVerseman_/status/1603852281040015368#m,Ata liver yangu inajua how much i treasure #Gilbeys  Me ni mtu wa shots,"Dec 16, 2022 · 8:39 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
37,https://twitter.com/Mackinlay_Music/status/1603272093516316672#m,Nakuru we are ready for you💃🕺 We will be laying down the usual vibe at Nakuru Athletics club on Saturday 17th Dec with The Wrecking Crew and @djkronikx See you then😊 @GilbeysKe #music #jazzmusic #thursdayvibes #nakuru #enjoyment #gilbeys,"Dec 15, 2022 · 6:13 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
38,https://twitter.com/G97816960Girl/status/1602434946362212352#m,Gilbey's Spey-Royal Scotch 1L whisky bottle (empty) made in the UK. https://etsy.me/3W7Qps1 via @Etsy #BuyfromGroovy #antiqueshop #homebar #giftformen #Gilbeys #GilbeysSpeyRoyal #GilbeysScotch #bardecor #vintagebottle #EtsySellers,"Dec 12, 2022 · 10:47 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
39,https://twitter.com/pasha_ke254/status/1601680173610332160#m,If there's one thing Kenya can give.... its hype.  #LaughFestivalAtKICC #gilbeys,"Dec 10, 2022 · 8:48 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
40,https://twitter.com/pasha_ke254/status/1601670959844700160#m,You cannot visit Africa and not experience Kenya. You cannot experience Kenya if you haven't shared a gilbeys. #Gilbeys #Blessings_like_millions #FIFAWorldCup #drinkresponsibly #LaughFestivalAtKICC,"Dec 10, 2022 · 8:11 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
41,https://twitter.com/NyamwaraMaxwell/status/1600928409110007808#m,This my gin wakuu na hii Friday piga mimii mojaa  Sitakataa na kusahauu  #Gilbeys #Nrgradio,"Dec 8, 2022 · 7:00 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",Neutral
42,https://twitter.com/johnanmotor_inc/status/1600824118403862528#m,元気を充電！ #城南モーターサービス #エナジードリンク #モンスターエナジー #ワンオク #セブンイレブン #oneokrock #monsterenergy #gilbeys #gin 場所: 城南モーターサービス株式会社 https://www.instagram.com/p/Cl6AYn3vvwf/?igshid=YTgzYjQ4ZTY=,"Dec 8, 2022 · 12:06 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Neutral
43,https://twitter.com/GoldenPalmKenol/status/1596026359125770240#m,The weather Baadaye burudika na #Gilbeys #KPLC #FIFAWorldCup Games,"Nov 25, 2022 · 6:21 AM UTC","{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 6}",Neutral
44,https://twitter.com/Minajtyler1/status/1592458536013156353#m,#cause of death #Gilbeys overdose 🤪🤪,"Nov 15, 2022 · 10:04 AM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
45,https://twitter.com/octa_atelier/status/1588551223808266240#m,▪️The weekend is here and will you look at the time...it's Gin O'clock. @GilbeysKe ▪️I decided to come up with this #Gilbeys #AD Concept.  ▪️Retweet widely.  #DrinkBetterNotMore #GilbeysByChoice #Ginoclock,"Nov 4, 2022 · 3:18 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 1, 'likes': 0}",Neutral
46,https://twitter.com/GoldenPalmKenol/status/1587344634493149184#m,Special Day ❤️ enjoy some #Gilbeys moment 🥃 @GilbeysKe #goldenpalmbreezehotel #Sportsbar #HappyNewMonth #Noshavenovember,"Nov 1, 2022 · 7:23 AM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 7}",Positive
47,https://twitter.com/Ogollla_/status/1581332568636461062#m,Who owns #Gilbeys ?,"Oct 15, 2022 · 5:13 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
48,https://twitter.com/GilbeysAmersham/status/1580107379257266177#m,"How cozy and intimate does our Private Dining Room look!? The perfect venue for parties, family or corporate events. #gilbeys #oldamersham #diningroom #RestaurantLife","Oct 12, 2022 · 8:05 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Positive
49,https://twitter.com/charlie2wu_koa/status/1579242370948042752#m,昨夜の家飲み🍻 天気が悪かったので、自宅🏠でゆっくり晩酌しました…😌  牡蠣が美味しい季節‼️ かきの味噌鍋🫕をジンでいただきましたｧ〜(￣∀￣) うまかｧ〜(´∀｀=)  #昨日の晩酌 #かきの味噌鍋 #牡蠣 #牡蠣の味噌鍋 #ジン #スピリッツ #gilbeys #gilbeysgin #gin #晩酌 #家飲み #宅飲み,"Oct 9, 2022 · 10:48 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Neutral
50,https://twitter.com/eddykoech/status/1579005564029267968#m,Anunue #Gilbeys,"Oct 9, 2022 · 7:07 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
51,https://twitter.com/liqourdelivery/status/1578338219590287360#m,Make time to enjoy finer things😊  keep your gin up🍸 #gin #ginlover #Gilbeys #ginandtonic #Gordons #BombaySapphire #weekendvibes #hendricks #weekend  Dial +254 723 688108 for fast and free delivery within Nairobi and its environs or visit our website  https://www.dialadrinkkenya.com/gin,"Oct 7, 2022 · 10:55 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Positive
52,https://twitter.com/GilbeysAmersham/status/1575142858297937926#m,"A classic, re-worked. Sticky toffee pudding, salted butterscotch sauce, barley and sesame granola, acidulated cream & chervil. #gilbeys #oldamersham #pudding #dessert #chef #restaurant #amersham","Sep 28, 2022 · 3:18 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 4}",Neutral
53,https://twitter.com/GilbeysAmersham/status/1572674113147408384#m,New menu going live on Friday! Some beautiful Autumnal flavours & seasonal ingredients will feature. #gilbeys #oldamersham #restaurant #menu,"Sep 21, 2022 · 7:48 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
54,https://twitter.com/yukasetti/status/1572589415842684932#m,#自然農法 の #巨峰 お次は #ウォッカ漬け  英国リスペクトで #gilbeys   隣は #ブルーベリーシロップ が酵素化😁  どちらも おいしくなーれ！ https://www.instagram.com/p/CixYuiSPdgP/?igshid=YTgzYjQ4ZTY=,"Sep 21, 2022 · 2:11 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
55,https://twitter.com/josehmwangiku/status/1571198258222882820#m,Fom iko hapa ya Sunday. Mt Longonot and Lake Naivasha day trip. Call/WhatsApp Text 0727167272 #Toto #Cabinet #Cleo #nyegenyegeFestival #NyegeNyege2022 #IsaacRuto #Kalenjin #MasculinitySaturday #NSSF #Gilbeys #Kitengela,"Sep 17, 2022 · 6:03 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Neutral
56,https://twitter.com/meatlovers_ltd/status/1571149602971357185#m,"Our happy hour started at 5PM and is on till 7PM. All cocktails at Ksh 500 only!  We are located at Agriculture House, Mezzanine Floor at the junction of Moi Avenue and Harambee Avenue. Next to Quickmart Supermarket near Bomblast. VISIT US TODAY! #Gilbeys #Beiyajioni","Sep 17, 2022 · 2:50 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",Positive
57,https://twitter.com/meatlovers_ltd/status/1571112024092082183#m,Alcohol is the anesthesia by which we endure the operation of life! Happy hour o'clock from 5pm to 7pm every Friday and Saturday! All cocktails at Ksh 500 only. #Gilbeys #Ngongracecourse,"Sep 17, 2022 · 12:21 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 5}",Positive
58,https://twitter.com/Rawling44038855/status/1571073147105050625#m,Zuru.co.ke peer review system helps you get the best cars for hire and good hosts. #Nameless #MasculinitySaturday #Babaman #NyegeNyege2022 #gilbeys #Figman,"Sep 17, 2022 · 9:46 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Positive
59,https://twitter.com/Fishwear2020/status/1571063724294930434#m,"💖item-Off-white X Nike SB Dunk Low ""Michigan 💖size -40-44 💖price-3600 💖free delivery within Nairobi and at an extra affordable cost across the country and Africa 💖0790554246 inbox for more info 💖Till no.5673003  #kindiki #NyegeNyege2022 #Nameless #Babaman #Pogba #gilbeys","Sep 17, 2022 · 9:09 AM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",Negative
60,https://twitter.com/Fishwear2020/status/1571057614779482114#m,💖item-New Prada opens 💖size -36-43 💖price-2500 💖free delivery within Nairobi and at an extra affordable cost across the country and Africa 💖0790554246 inbox for more info 💖Till no.5673003 #Thika #kindiki #NyegeNyege2022 #Migunamiguna #Pogba #gilbeys #Nameless #PresidentRuto,"Sep 17, 2022 · 8:44 AM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 2}",Neutral
61,https://twitter.com/Fishwear2020/status/1571055553149014018#m,💖item-New Prada opens 💖size -36-43 💖price-2500 💖free delivery within Nairobi and at an extra affordable cost across the country and Africa 💖0790554246 inbox for more info 💖Till no.5673003  #PresidentRuto #Babaman #NyegeNyege22 #Nameless #gilbeys #RedAlert #DrRuto,"Sep 17, 2022 · 8:36 AM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 2}",Neutral
62,https://twitter.com/Fishwear2020/status/1571054258941988864#m,💖item-Men official shoes  💖size -40-45 💖price-3000 💖free delivery within Nairobi and at an extra affordable cost across the country and Africa 💖0790554246 inbox for more info 💖Till no.5673003  #PresidentRuto #Babaman #NyegeNyege22 #Nameless #gilbeys #RedAlert #DrRuto,"Sep 17, 2022 · 8:31 AM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",Neutral
63,https://twitter.com/Fishwear2020/status/1571033484260671490#m,💖item- Adidas cali 💖size -40-44 💖price-3500 💖free delivery within Nairobi and at an extra affordable cost across the country and Africa 💖0790554246 inbox for more info 💖Till no.5673003  #Nameless #NyegeNyege2022 #GitheriMedia #gilbeys #Kericho #Karua #Kericho,"Sep 17, 2022 · 7:09 AM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 3}",Neutral
64,https://twitter.com/GoldenPalmKenol/status/1570985901253357572#m,"Later in the day, Come Enjoy some #Gilbeys","Sep 17, 2022 · 4:00 AM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 26}",Positive
65,https://twitter.com/Welkie14/status/1568948375554347008#m,#Gilbeys is overrated buda ushai kunywa kikombe ya karigo 😂😂😂hiyo unazima blackout,"Sep 11, 2022 · 1:03 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
66,https://twitter.com/SamiAmbetsa/status/1565410922038001666#m,#gilbeys TAWE!!! 😂 😂,"Sep 1, 2022 · 6:47 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
67,https://twitter.com/5thDroid/status/1561404346528669696#m,48 LAWS OF POWER-No. 10: Infection: Avoid the unhappy and unlucky You can die from someone else's misery. You may feel you are helping the drowning man but you are only precipitating your own disaster. #prof #Guliye #NoVisa4Raisi #Dr.Ruto #Kinuthia #HNIB #Kibra #Miguna #Gilbeys,"Aug 21, 2022 · 5:26 PM UTC","{'comments': 1, 'retweets': 10, 'quotes': 0, 'likes': 82}",Negative
68,https://twitter.com/SON_OF_THE_LAKE/status/1561225881997164544#m,Am told this pic of @AzimioTv is a threar to Grandmulla legal mind😂.. Justice is delayed but is going to be served #SCoK #githumuigai #prof #concede #Gilbeys #meru #Usman #KenyaKwanza,"Aug 21, 2022 · 5:37 AM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 2}",Positive
69,https://twitter.com/utlkenyaltd/status/1561072713925541890#m,Alafu kujeni @utlkenyaltd tuwapee  Premium Netflix accounts @490 per month           #MasculinitySaturday #Justinawamae #Gilbeys #GithuMuigai #olesapit #SuperCSTransport,"Aug 20, 2022 · 7:28 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
70,https://twitter.com/jkmfinest/status/1561061471563522051#m,Lenovo Flex 5 / Intel core i5 - 11th generation / 8GB DDR4 RAM / 512GB M.2 SSD / 13 INCH FHD / TOUCHSCREEN / BACKLIT KEYBOARD. @65K 📞 0714459713 #ole #234Milllion #SuperCSTransport #Wetangula #Odegaard #Gilbeys,"Aug 20, 2022 · 6:43 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
71,https://twitter.com/hasanizm76/status/1556626487809347586#m,"Sen dur sen,hele Bi akşam olsun daha hızlı dönecek o dünya 🤣🤣🤣🤣 #gilbeys #vodka","Aug 8, 2022 · 1:00 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
72,https://twitter.com/beyonddealske/status/1555561799428309027#m,"Leo ni ile day ya kujinice na marafiki wako. beyonddeals.co.ke has your back on bashment drinks at affordable prices, with discount on most drinks on the site. So come shop before it's too late. #gin #gilbeys","Aug 5, 2022 · 2:30 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",Neutral
73,https://twitter.com/udakunews_kenya/status/1551094843404869635#m,#chebukati #Venezuela #gilbeys https://udakunews.co.ke/2022/07/24/rayvanny-spends-ksh-295k-in-a-night-party-days-after-exiting-wcb/,"Jul 24, 2022 · 6:40 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
74,https://twitter.com/djA_entertainer/status/1551041089435537409#m,Erling Haaland DEBUT vs Bayern Munich | Haaland Goal https://tube.mint.lgbt/n4NztIUYWdA via @YouTube @YouTube #Ronaldo #Sterling #Havertz #Gilbeys #Tuchel #Sharon ##CHEARS,"Jul 24, 2022 · 3:06 AM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 1}",Neutral
75,https://twitter.com/djA_entertainer/status/1551040267549130755#m,Arsenal vs Chelsea 4 0  Extended Highlights  All Goals 2022 HD 480p https://tube.mint.lgbt/dZ9Wa6Lethk via @YouTube #Ronaldo #Sterling #Havertz #Gilbeys #Tuchel #Sharon ##CHEARS,"Jul 24, 2022 · 3:03 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
76,https://twitter.com/liquorhouse254/status/1548246464140169216#m,Offer 🥃  Dial/WhatsApp 0700884444 For deliveries  #liquorhouse #gilbeys #gin,"Jul 16, 2022 · 10:01 AM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 3}",Neutral
77,https://twitter.com/siward77/status/1536731319950094338#m,"Amazing what people find, a postcard from 1907 delivered to Knockando distillery from John Kintrea & sons a business in Elgin informing the owners when they would be able to attend to carry out work. #knockando #whisky #justeriniandbrooks #gilbeys #scotch #whoneedsphones","Jun 14, 2022 · 3:24 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 2}",Positive
78,https://twitter.com/gitau4114_gitau/status/1535651162669604864#m,@kikuyu_diva on tiktok…watch the sweet content with the gilbeys joy in each video.laughter is here with us . #@GilbeysKe  #fom ni gilbeys #lazima ibambe  #gilbeys ndio rambatada sambatafi,"Jun 11, 2022 · 3:52 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Positive
79,https://twitter.com/GoldenPalmKenol/status/1535549474822660096#m,#OpenGoodTimes #Goldenpalmbreezehotel #Gilbeys #Gin,"Jun 11, 2022 · 9:08 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 5}",Neutral
80,https://twitter.com/dadscarslid04/status/1535148999346372609#m,Drink with us. @gilbeyskenya #gilbeys #mionetto #whisky #wine #sortguld  🤙🤙🥂🍷🍾🥂🍾🍷🥂🍾🍷 https://www.instagram.com/p/CenWzIDjVEj/?igshid=YTgzYjQ4ZTY=,"Jun 10, 2022 · 6:36 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
