data,text,sentiment,filtered_text
https://twitter.com/SeefinishPublyk/status/1745227060983783924#m,"Guinness World Records responds to Chef Failas cook-a-thon , Wow this is crazy 😥🥴😟- ReadR App   #guinness #world #records #responds #chef #failas #cookathon #news #breaking https://seefinish.com/readr/?web=https%3A%2F%2Fwww.pulse.com.gh%2Fentertainment%2Fcelebrities%2Fguinness-world-records-responds-to-chef-failas-cook-a-thon%2F1jqjp10&title=Guinness%20World%20Records%20responds%20to%20Chef%20Failas%20cook-a-thon",Positive,"['guinness', 'world', 'records', 'responds', 'chef', 'failas', 'cookathon', 'wow', 'crazy', 'readr', 'app', 'guinness', 'world', 'records', 'responds', 'chef', 'failas', 'cookathon', 'news', 'breaking']"
https://twitter.com/momentomori1962/status/1745222234623377870#m,#Guinness 😮 ⁦@GuinnessIreland⁩,Neutral,['guinness']
https://twitter.com/MichaelEhline/status/1745217925106237648#m,Grab a #Guinness and honor your true English ancestors mate,Positive,"['grab', 'guinness', 'honor', 'true', 'english', 'ancestors', 'mate']"
https://twitter.com/mkstalin/status/1688094157817229312#m,"73 ஆயிரத்துக்கும் மேற்பட்டோர் பங்கேற்று @GWR சாதனை படைத்துள்ள #கலைஞர்100 பன்னாட்டு மாரத்தான் போட்டியை நடத்திக் காட்டியுள்ளார் மாண்புமிகு @Subramanian_ma அவர்கள். #Guinness சாதனை மாரத்தானாக மட்டுமல்ல, முதன்முறையாக ஆயிரத்துக்கும்  மேற்பட்ட திருநர்களும் பங்கேற்ற வகையில், சமூகநீதி மாரத்தானாகவும் இது திகழ்ந்து கலைஞருக்குச் சிறப்பு சேர்த்துள்ளது. எண்ணிக்கையோடு எண்ணத்திலும் உயர்ந்து #KalaignarCentenaryMarathon அமைந்துள்ளது!  உடலுறுதியையும் உள்ளவுறுதியையும் வளர்க்கும் இத்தகைய விளையாட்டுகள் தொடர்ந்து நடத்தப்பட வேண்டும்! இளைஞர்களும் பொதுமக்களும் அதிக அளவில் ஆர்வத்துடன் இவற்றில் கலந்துகொள்ள வேண்டும் என்பதே என் விருப்பம்.",Neutral,"['guinness', 'kalaignarcentenarymarathon']"
https://twitter.com/CuttySarkPub/status/1745153426852348295#m,Quiz night in January? Make it alcohol free! Check out our alcohol free selection - including Guinness 0% 😍 • • • #dryjanuary #cuttysarkpub #youngspubs #guinnesszero #guinness #quiznight,Positive,"['quiz', 'night', 'january', 'make', 'alcohol', 'free', 'check', 'alcohol', 'free', 'selection', 'including', 'guinness', 'dryjanuary', 'cuttysarkpub', 'youngspubs', 'guinnesszero', 'guinness', 'quiznight']"
https://twitter.com/JEANNYCLIFFORD/status/1745148740132839748#m,Found this photo signed by my dear boss @ #TempleMeads Laurie Spooner  🏆It’s from one of the annual #bowls tournaments betw #BritishRail’s #Speedlink & #Guinness at #ParkRoyal   - a v 80s way to build relationships with a top #freight #customer🏆  #railwayfamily #railwayhistory,Positive,"['found', 'photo', 'signed', 'dear', 'boss', 'templemeads', 'laurie', 'spooner', 'one', 'annual', 'bowls', 'tournaments', 'betw', 'britishrails', 'speedlink', 'guinness', 'parkroyal', 'v', 'way', 'build', 'relationships', 'top', 'freight', 'customer', 'railwayfamily', 'railwayhistory']"
https://twitter.com/SpreadEagleNW1/status/1745140624209150279#m,Six Nations 2024… Are you ready for it?  Because we sure are! With plenty of Guinness at the ready.   Join us in the heart of Camden to watch the 2024 Championship from the second best view point after the stadium itself… The PUB 🍻🎉  #sixnations #rugby #guinness #dryjanuary,Positive,"['six', 'nations', 'ready', 'sure', 'plenty', 'guinness', 'ready', 'join', 'us', 'heart', 'camden', 'watch', 'championship', 'second', 'best', 'view', 'point', 'stadium', 'pub', 'sixnations', 'rugby', 'guinness', 'dryjanuary']"
https://twitter.com/ExBeefeaterDave/status/1745126163775730153#m,"A great time @ the #Guinness Storehouse @HomeOfGuinness today.  A very informative (self-guided tour), followed by a few pints of #LiffeyWater As I had a Golden Ticket (or 4), I had to indulge 👍🍺🇮🇪☘️😊",Positive,"['great', 'time', 'guinness', 'storehouse', 'today', 'informative', 'selfguided', 'tour', 'followed', 'pints', 'liffeywater', 'golden', 'ticket', 'indulge']"
https://twitter.com/Hmoonwindlesham/status/1745123182573494611#m,The countdown to the six nations has begun! Book your table now and join the scrum. #youngsrugby #youngspubs #sixnations #guinness,Positive,"['countdown', 'six', 'nations', 'begun', 'book', 'table', 'join', 'scrum', 'youngsrugby', 'youngspubs', 'sixnations', 'guinness']"
https://twitter.com/Chivnail/status/1745100142263292156#m,"""Nah, that's a bit steep. They've basically #Guinness at the other place.""  'Basically Guinness' at the other place:",Neutral,"['nah', 'thats', 'bit', 'steep', 'theyve', 'basically', 'guinness', 'place', 'basically', 'guinness', 'place']"
https://twitter.com/eVisitorGuide/status/1745099183365771753#m,Looking for a great Guinness pour? @DeclansPubChi in Chicago is the place! Cozy pub in popular Old Town neighborhood with plenty of screens to catch the games. https://evisitorguide.com/chicago/brochures/declans-irish-pub-bar-old-town-chicago.php #travel #budgettravel #pubs #burgers #guinness #beer #whisky,Positive,"['looking', 'great', 'guinness', 'pour', 'chicago', 'place', 'cozy', 'pub', 'popular', 'old', 'town', 'neighborhood', 'plenty', 'screens', 'catch', 'games', 'travel', 'budgettravel', 'pubs', 'burgers', 'guinness', 'beer', 'whisky']"
https://twitter.com/TheBetjemanArms/status/1745080598232805759#m,The Six Nations is in less than a month and we hope you’re as excited as Alex is! 🏉🍻 Grab your squad and book your turf now!  #youngspubs #youngspublife #youngspubspeople #guinness #sixnations,Positive,"['six', 'nations', 'less', 'month', 'hope', 'youre', 'excited', 'alex', 'grab', 'squad', 'book', 'turf', 'youngspubs', 'youngspublife', 'youngspubspeople', 'guinness', 'sixnations']"
https://twitter.com/rotundalondon/status/1745073265561801051#m,"Catch all the #SixNations games at Rotunda. 🏉⁠ ⁠ Your seat, your pint and your perfect sports bar are waiting for you in Kings Cross. 🍻⁠ ⁠ Level up your viewing with our Sports Package; two pints of #Guinness plus a cheeseburger and chips for £25 plus the best seats.",Positive,"['catch', 'sixnations', 'games', 'rotunda', 'seat', 'pint', 'perfect', 'sports', 'bar', 'waiting', 'kings', 'cross', 'level', 'viewing', 'sports', 'package', 'two', 'pints', 'guinness', 'plus', 'cheeseburger', 'chips', 'plus', 'best', 'seats']"
https://twitter.com/eVisitorGuide/status/1745069988233220233#m,"Looking for a cozy pub near @TheMagMile & #navypier? Make @LizziesIrishPub part of your #Chicago plans! Great bar food, plenty of #drink, and TVs to watch the games. https://evisitorguide.com/chicago/brochures/lizzie-mcneills-irish-pub-chicago-riverwalk.php #Chicago #travel #magmile #sightseeing #dining #nightlife #guinness @NavyPier",Positive,"['looking', 'cozy', 'pub', 'near', 'navypier', 'make', 'part', 'chicago', 'plans', 'great', 'bar', 'food', 'plenty', 'drink', 'tvs', 'watch', 'games', 'chicago', 'travel', 'magmile', 'sightseeing', 'dining', 'nightlife', 'guinness']"
https://twitter.com/virendrajourno/status/1745065510671446373#m,Ayodhya buzz gathering momentum! https://www.economypost.in/uttar-pradesh/ayodhya-eyeing-solar-streetlights-world-record/ #uttarpradesh #yogiadityanath #ayodhya #solarlights #economypost #virendrasinghrawat #guinness #tourism #ramtemple @UPGovt @myogiadityanath @virendrajourno @Economy_Post1 @_InvestUP,Neutral,"['ayodhya', 'buzz', 'gathering', 'momentum', 'uttarpradesh', 'yogiadityanath', 'ayodhya', 'solarlights', 'economypost', 'virendrasinghrawat', 'guinness', 'tourism', 'ramtemple']"
https://twitter.com/Talkingpicspod/status/1745062494953955362#m,Join Brian and David as they discuss Aquaman and the Lost Kingdom.  https://open.spotify.com/episode/5JoRztX0DmjkaSraT8KMnY?si=kQ8Xix7BRoubA-v5i4ofTw #aquaman #aquamanandthelostkingdom #dc #dceu #blackmanta #orm #meera #guinness #superman #wonderwoman #batman #shazam #flash #cyborg #justiceleague #warnerbrothers #jasonmomoa,Neutral,"['join', 'brian', 'david', 'discuss', 'aquaman', 'lost', 'kingdom', 'aquaman', 'aquamanandthelostkingdom', 'dc', 'dceu', 'blackmanta', 'orm', 'meera', 'guinness', 'superman', 'wonderwoman', 'batman', 'shazam', 'flash', 'cyborg', 'justiceleague', 'warnerbrothers', 'jasonmomoa']"
https://twitter.com/esloganmagazine/status/1745047081071362196#m,"Las botas de Guinness con la suela en forma de cerveza: ""Foot Pints"". https://www.esloganmagazine.com/botas-de-guinness-suela-cerveza-foot-pints/ #Guinness #FootPints #Marketing",Neutral,"['las', 'botas', 'de', 'guinness', 'con', 'la', 'suela', 'en', 'forma', 'de', 'cerveza', 'foot', 'pints', 'guinness', 'footpints', 'marketing']"
https://twitter.com/hangzhoufeel/status/1745045326111850976#m,"The recently unveiled pedestrian bridge🌉 over the Grand Canal in Gongshu, #Hangzhou, crossing between the east and west banks of the river🌊, was recognized by the #Guinness World Records as the world's longest-span inverted fink truss bridge.👍 https://bit.ly/48KzqBD",Positive,"['recently', 'unveiled', 'pedestrian', 'bridge', 'grand', 'canal', 'gongshu', 'hangzhou', 'crossing', 'east', 'west', 'banks', 'river', 'recognized', 'guinness', 'world', 'records', 'worlds', 'longestspan', 'inverted', 'fink', 'truss', 'bridge']"
https://twitter.com/handandspear/status/1745041463598051346#m,Guinness Six Nations is starting up again!🏉🍻  Check out our Packages available to book online📲  Join us for the first round:  •France🇫🇷VS Ireland🇮🇪 2nd Feb 20:00 •Italy🇮🇹 VS England🏴󠁧󠁢󠁥󠁮󠁧󠁿 3rd Feb 14:15 •Wales🏴󠁧󠁢󠁷󠁬󠁳󠁿 VS Scotland🏴󠁧󠁢󠁳󠁣󠁴󠁿 3rd Feb 16:45 @YoungsPubs #SixNations #Guinness,Positive,"['guinness', 'six', 'nations', 'starting', 'check', 'packages', 'available', 'book', 'online', 'join', 'us', 'first', 'round', 'francevs', 'ireland', 'nd', 'feb', 'italy', 'vs', 'england', 'rd', 'feb', 'wales', 'vs', 'scotland', 'rd', 'feb', 'sixnations', 'guinness']"
https://twitter.com/ColvillNatalie/status/1743248872011366911#m,Check out #Guinness #Bear #ZooKeeper #PhotoFrame G0115 16.0cm X20.0cm https://www.ebay.co.uk/itm/386323892025?mkcid=16&mkevt=1&mkrid=711-127632-2357-0&ssspo=z5Cm70S_SCy&sssrc=2524149&ssuid=z5Cm70S_SCy&var=&widget_ver=artemis&media=TW #eBay via @eBay_UK,Neutral,"['check', 'guinness', 'bear', 'zookeeper', 'photoframe', 'g', 'cm', 'xcm', 'ebay', 'via']"
https://twitter.com/ColvillNatalie/status/1743224354467446901#m,Check out #Guinness #Collectables #MyGoodnessMyGuinness #mug #Sealion #Ostrich #Cup https://www.ebay.co.uk/itm/386377153474?mkcid=16&mkevt=1&mkrid=711-127632-2357-0&ssspo=z5Cm70S_SCy&sssrc=2524149&ssuid=z5Cm70S_SCy&var=&widget_ver=artemis&media=TW #eBay via @eBay_UK,Neutral,"['check', 'guinness', 'collectables', 'mygoodnessmyguinness', 'mug', 'sealion', 'ostrich', 'cup', 'ebay', 'via']"
https://twitter.com/eVisitorGuide/status/1745000279534112887#m,"Make @DeclansPubChi part of your #Chicago plans. Enjoy all your fav foods, drink, sports, and music at this great neighborhood pub. Located in @OldTownCHI with nice summertime patio. https://evisitorguide.com/chicago/brochures/declans-irish-pub-bar-old-town-chicago.php #travel #budgettravel #pubs #burgers #guinness #beer #whisky",Positive,"['make', 'part', 'chicago', 'plans', 'enjoy', 'fav', 'foods', 'drink', 'sports', 'music', 'great', 'neighborhood', 'pub', 'located', 'nice', 'summertime', 'patio', 'travel', 'budgettravel', 'pubs', 'burgers', 'guinness', 'beer', 'whisky']"
https://twitter.com/ebonyandivry/status/1744994719384715487#m,"If  this means I'm smooth brained, that okay. It just tastes good.  #Guinness #irishchocolatemilk #smooth",Positive,"['means', 'im', 'smooth', 'brained', 'okay', 'tastes', 'good', 'guinness', 'irishchocolatemilk', 'smooth']"
https://twitter.com/footballmemorys/status/1744957795777056844#m,Advertisment for Guinness   #Guinness #Football #Ads #Posters,Neutral,"['advertisment', 'guinness', 'guinness', 'football', 'ads', 'posters']"
https://twitter.com/ukskippy72/status/1744940217608655023#m,Double parked #guinness,Neutral,"['double', 'parked', 'guinness']"
https://twitter.com/estoesnoticioso/status/1666344610455535616#m,"#Diageo es una empresa mundial, con marcas que incluyen los whiskies #JohnnieWalker, #CrownRoyal, #JεB, #Buchanan’s y #Windsor, los vodkas #Smirnoff, #Cîroc y #KetelOne, #CaptainMorgan, #Baileys, #DonJulio, #Tanqueray y #Guinness.  https://estoesnoticioso.wixsite.com/my-site/post/diageo-recomienda-sorprender-a-pap%C3%A1-con-c%C3%B3cteles",Neutral,"['diageo', 'es', 'una', 'empresa', 'mundial', 'con', 'marcas', 'que', 'incluyen', 'los', 'whiskies', 'johnniewalker', 'crownroyal', 'jb', 'buchanans', 'windsor', 'los', 'vodkas', 'smirnoff', 'croc', 'ketelone', 'captainmorgan', 'baileys', 'donjulio', 'tanqueray', 'guinness']"
https://twitter.com/FlyerTalkerinA2/status/1744860355090587767#m,"2023 Annual #Best of Lists #3: 52 Interesting Things Learned, Oddest #Guinness World Records, Best #Podcasts & TV Shows, Best #Travel #Photos - #Travel Blogger Buzz https://buff.ly/47psuZI",Positive,"['annual', 'best', 'lists', 'interesting', 'things', 'learned', 'oddest', 'guinness', 'world', 'records', 'best', 'podcasts', 'tv', 'shows', 'best', 'travel', 'photos', 'travel', 'blogger', 'buzz']"
https://twitter.com/RobertESheridan/status/1744859594755592464#m,@EireScientist Conan is on the Raz!!!! #Guinness,Neutral,"['conan', 'raz', 'guinness']"
https://twitter.com/esloganmagazine/status/1744835939770499474#m,Guinness snow boots with beer-shaped soles. https://en.esloganmagazine.com/guinness-boots-foot-pints/ #Guinness #FootPints #Marketing,Neutral,"['guinness', 'snow', 'boots', 'beershaped', 'soles', 'guinness', 'footpints', 'marketing']"
https://twitter.com/IGOR2691/status/1743623850938585402#m,#Vintage #Collectible #Soviet Old #Photo #Camera Smena 8M. #Lomo  it's actually in the #Guinness Book #Retro 80s. #Interiordesign #HomeDecor #Collectible #etsy https://etsy.me/2YjmL64,Neutral,"['vintage', 'collectible', 'soviet', 'old', 'photo', 'camera', 'smena', 'lomo', 'actually', 'guinness', 'book', 'retro', 'interiordesign', 'homedecor', 'collectible', 'etsy']"
https://twitter.com/PortalCubaSi/status/1744794432472232089#m,Prevé Jhoen Lefont sumar nuevos récords #Guinness en 2024 #Cuba cubasi.cu/es/noticia/preve-j…,Neutral,"['prev', 'jhoen', 'lefont', 'sumar', 'nuevos', 'rcords', 'guinness', 'en', 'cuba', 'cubasicuesnoticiaprevej']"
https://twitter.com/TypAusKaernten/status/1744791921006920172#m,Cheers. #Guinness #Motörhead,Positive,"['cheers', 'guinness', 'motrhead']"
https://twitter.com/PoppaReeves/status/1744764254400483786#m,One of the best places on earth for a #Guinness,Positive,"['one', 'best', 'places', 'earth', 'guinness']"
https://twitter.com/StephenApo27665/status/1744755599512866884#m,Her record-breaking culinary marathon is not just about breaking cooking records; it’s about breaking barriers and inspiring the new generation to dream big and reach for the stars.  https://wp.me/pfnRmP-5b #FAILACOOKATHON #Guinness,Positive,"['recordbreaking', 'culinary', 'marathon', 'breaking', 'cooking', 'records', 'breaking', 'barriers', 'inspiring', 'new', 'generation', 'dream', 'big', 'reach', 'stars', 'failacookathon', 'guinness']"
https://twitter.com/ddskier/status/1744751468261822822#m,"Let’s Create History! Join over 500+ visionaries in a historic event - we will create our vision boards as we aim to set a #Guinness World Record! This isn't just an event; it's a life-changing experience on Jan 19, 2024, 9 -11 AM PST.    Register here: https://hubs.li/Q02fP28y0",Positive,"['lets', 'create', 'history', 'join', 'visionaries', 'historic', 'event', 'create', 'vision', 'boards', 'aim', 'set', 'guinness', 'world', 'record', 'isnt', 'event', 'lifechanging', 'experience', 'jan', 'pst', 'register']"
https://twitter.com/museumsireland/status/1744749458384969942#m,🤣🤣  Arthurian #Guinness could become a thing..😏,Neutral,"['arthurian', 'guinness', 'could', 'become', 'thing']"
https://twitter.com/JTAH_1990/status/1683105577793368064#m,"BLOG  BELFAST, NORTHERN IRELAND  https://bit.ly/44VGGsF https://bit.ly/3qRwbYI https://bit.ly/3rEI0Sj https://bit.ly/45K36OL #UK #NornIron #Blog #Tayto #Guinness #GaeltachtQuarter #Belfast #NorthernIreland #Travel #ShankillRoad #UlsterFry #Craic",Neutral,"['blog', 'belfast', 'northern', 'ireland', 'uk', 'norniron', 'blog', 'tayto', 'guinness', 'gaeltachtquarter', 'belfast', 'northernireland', 'travel', 'shankillroad', 'ulsterfry', 'craic']"
https://twitter.com/JTAH_1990/status/1694719412232954153#m,"BLOG  BELFAST, NORTHERN IRELAND  bit.ly/44VGGsF bit.ly/3qRwbYI bit.ly/3rEI0Sj bit.ly/45K36OL #UK #NornIron #Blog #Tayto #Guinness #GaeltachtQuarter #Belfast #NorthernIreland #Travel #ShankillRoad #UlsterFry #Craic",Neutral,"['blog', 'belfast', 'northern', 'ireland', 'bitlyvggsf', 'bitlyqrwbyi', 'bitlyreisj', 'bitlykol', 'uk', 'norniron', 'blog', 'tayto', 'guinness', 'gaeltachtquarter', 'belfast', 'northernireland', 'travel', 'shankillroad', 'ulsterfry', 'craic']"
https://twitter.com/Viciupacciu/status/1744374313724125340#m,"Ebbene no, non trasporta benzina 🤩🍺🇮🇪😍🥰❤️  #Dublino 🇮🇪❤️ #Guinness 🍺💛  #Dublin #Irlanda #Ireland #ViciuPacciu #Travel #Viaggiare #Photography #StreetPhotography #TravelMemories #TravelTheWorld",Negative,"['ebbene', 'non', 'trasporta', 'benzina', 'dublino', 'guinness', 'dublin', 'irlanda', 'ireland', 'viciupacciu', 'travel', 'viaggiare', 'photography', 'streetphotography', 'travelmemories', 'traveltheworld']"
https://twitter.com/EirePrints/status/1744677626994651228#m,🌎𝗙𝗥𝗘𝗘 𝗪𝗼𝗿𝗹𝗱𝘄𝗶𝗱𝗲 𝗗𝗲𝗹𝗶𝘃𝗲𝗿𝘆! 🇮🇪 🍀𝗠𝘂𝗹𝘁𝗶𝗽𝗹𝗲 𝗣𝗿𝗼𝗺𝗼𝘁𝗶𝗼𝗻𝘀 𝗔𝘃𝗮𝗶𝗹𝗮𝗯𝗹𝗲! 🇮🇪 🌟𝗩𝗶𝘀𝗶𝘁 : EirePrints.com 🇮🇪 ☘️𝗟𝗶𝗻𝗸 𝗶𝗻 𝗕𝗶𝗼. 🇮🇪 . . #Guinness #whiskey #Connemara #roots,Neutral,"['eireprintscom', 'guinness', 'whiskey', 'connemara', 'roots']"
https://twitter.com/esloganmagazine/status/1744669342124433566#m,"Las botas de Guinness con la suela en forma de cerveza: ""Foot Pints"". https://www.esloganmagazine.com/botas-de-guinness-suela-cerveza-foot-pints/ #Guinness #FootPints #Marketing",Neutral,"['las', 'botas', 'de', 'guinness', 'con', 'la', 'suela', 'en', 'forma', 'de', 'cerveza', 'foot', 'pints', 'guinness', 'footpints', 'marketing']"
https://twitter.com/PerezThirteen/status/1744655829205131679#m,My first time visiting the Molly Wee Pub & Restaurant. Our office is in the neighborhood.   #TheMollyWeePubAndPubRestaurant #TheMollyWee #PubsNYC #RestaurantsNYC #IrishPubsNYC #IrishRestaurantsNYC #Guinness #JamesonIrishWhiskey #Jameson #JamesonBlackBarrel,Neutral,"['first', 'time', 'visiting', 'molly', 'wee', 'pub', 'restaurant', 'office', 'neighborhood', 'themollyweepubandpubrestaurant', 'themollywee', 'pubsnyc', 'restaurantsnyc', 'irishpubsnyc', 'irishrestaurantsnyc', 'guinness', 'jamesonirishwhiskey', 'jameson', 'jamesonblackbarrel']"
https://twitter.com/yenijournal/status/1744652620138946687#m,"4 bin 500 kilometrelik hamur işiyle Guinness rekoru kırıldı  #Meksika'nın başkenti Meksiko'da geleneksel bir unlu mamül olan ""Krallar Galetası/Halkası"" (Rosca de Reyes), 4 bin 500 kilometre uzunluğuyla #Guinness Dünya Rekorunu kırdı. Rekor kaydedildikten sonra halk, hamur işinden parçalar alarak evlerine götürdü.  #GuinnessWorldRecords",Neutral,"['bin', 'kilometrelik', 'hamur', 'iiyle', 'guinness', 'rekoru', 'krld', 'meksikann', 'bakenti', 'meksikoda', 'geleneksel', 'bir', 'unlu', 'maml', 'olan', 'krallar', 'galetashalkas', 'rosca', 'de', 'reyes', 'bin', 'kilometre', 'uzunluuyla', 'guinness', 'dnya', 'rekorunu', 'krd', 'rekor', 'kaydedildikten', 'sonra', 'halk', 'hamur', 'iinden', 'paralar', 'alarak', 'evlerine', 'gtrd', 'guinnessworldrecords']"
https://twitter.com/11therock/status/1744642833389395993#m,18:00~3:00OPENです！ 今日もまったりお待ちしてます🌟  #PUNK #IPA #パンク #GUINNESS #ギネス #Carlsverg #カールスバーグ #Hoegaarden #ヒューガルデン #名物 #えびめし,Neutral,"['open', 'punk', 'ipa', 'guinness', 'carlsverg', 'hoegaarden']"
https://twitter.com/Jennife41545827/status/1744634597126853006#m,哈尔滨冰雪大世界获“世界最大的冰雪主题乐园”吉尼斯世界纪录称号 | Guinness reconoce el Mundo de Hielo y Nieve de Harbin #harbin #guinness,Neutral,"['guinness', 'reconoce', 'el', 'mundo', 'de', 'hielo', 'nieve', 'de', 'harbin', 'harbin', 'guinness']"
https://twitter.com/eVisitorGuide/status/1744630592270901622#m,"A short walk from #NavyPier and the #MagMile, @LizziesIrishPub is your place for #comfortfood & drink with friendly staff. Plus large warm-weather riverside patio. https://evisitorguide.com/chicago/brochures/lizzie-mcneills-irish-pub-chicago-riverwalk.php #Chicago #travel #budgettravel #sightseeing #bars #dining #nightlife #guinness",Positive,"['short', 'walk', 'navypier', 'magmile', 'place', 'comfortfood', 'drink', 'friendly', 'staff', 'plus', 'large', 'warmweather', 'riverside', 'patio', 'chicago', 'travel', 'budgettravel', 'sightseeing', 'bars', 'dining', 'nightlife', 'guinness']"
https://twitter.com/eVisitorGuide/status/1744628383818883368#m,"Looking for a cozy pub? Head to @DeclansPubChi in #Chicago's #OldTown for a warm, friendly #Irish pub. Great food, drink, and music. Make some new friends! https://evisitorguide.com/chicago/brochures/declans-irish-pub-bar-old-town-chicago.php #travel #sightseeing #budgettravel #pubs #burgers #guinness #beer #whisky",Positive,"['looking', 'cozy', 'pub', 'head', 'chicagos', 'oldtown', 'warm', 'friendly', 'irish', 'pub', 'great', 'food', 'drink', 'music', 'make', 'new', 'friends', 'travel', 'sightseeing', 'budgettravel', 'pubs', 'burgers', 'guinness', 'beer', 'whisky']"
https://twitter.com/LeliwTony/status/1744611308958326926#m,"TRAVEL FIND: It is said that #Guinness tastes better in #Ireland. So, if you're a fan of the black stuff, no trip to the Emerald Isle would be complete without trying a creamy pint. Outside of Ireland, #Manchester is the next best place. Photo: Alamy",Positive,"['travel', 'find', 'said', 'guinness', 'tastes', 'better', 'ireland', 'youre', 'fan', 'black', 'stuff', 'trip', 'emerald', 'isle', 'would', 'complete', 'without', 'trying', 'creamy', 'pint', 'outside', 'ireland', 'manchester', 'next', 'best', 'place', 'photo', 'alamy']"
