,data,text,stats,links,sentiment
10,https://twitter.com/WNOW_NEWS/status/1737410200435671519#m,ගම වනසන අග්බෝගේ හෙට දවස? #AGBO #tusker #elephant #wildanimals #srilanka #lka #animal #WNowSinhala #news #NewsUpdate https://invidious.perennialte.ch/lOuUVFyJXJE?si=HzwM-XsTFhE8vLOJ via @YouTube,"Dec 20, 2023 · 9:50 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
11,https://twitter.com/FairTradeStore/status/1737188988236996871#m,#Tusker Lager Beer Recycled Bottletop Pendant..... https://thefairtradestore.co.uk/product/tusker-lager-beer-recycled-bottletop-pendant/,"Dec 19, 2023 · 7:11 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
12,https://twitter.com/hannes_1961/status/1737088139091435853#m,The two big Tsavo Tuskers know how impressive they are and let everyone feel it! #elephants #tusker #tsavo #kenya,"Dec 19, 2023 · 12:31 PM UTC","{'comments': 23, 'retweets': 166, 'quotes': 10, 'likes': 955}",Positive
13,https://twitter.com/itsdavekamau/status/1736777928535384455#m,🍻 #tusker,"Dec 18, 2023 · 3:58 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
14,https://twitter.com/WNOW_NEWS/status/1736737972987539558#m,ලංකාවට ළඟ Indiana Jones and the Temple of Doom #IndianaJones #templeofdoom #srilanka #hollywoodmovie #Indiana #movie #tusker #WNowSinhala #wnownews #Wow https://invidious.perennialte.ch/SBPMIpytqvA?si=y4NRlkNmEWDegutF via @YouTube,"Dec 18, 2023 · 1:19 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
15,https://twitter.com/telugustop/status/1736347777951793400#m,Wild tusker kills two persons in Odisha dlvr.it/T0FdMH #Odisha #Pali #Tusker #Wild,"Dec 17, 2023 · 11:29 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
16,https://twitter.com/thenairobifest/status/1735943734070501885#m,"Leo Sherehe village we got you covered. Sherehe tunapiga mpaka ngwareeeee!!! Powered by #Tusker. Tupatane, Uhuru park🥳🥳 #NairobiFestival #TNF2023 #VibeOfTheCity","Dec 16, 2023 · 8:43 AM UTC","{'comments': 0, 'retweets': 2, 'quotes': 1, 'likes': 4}",Neutral
17,https://twitter.com/hannes_1961/status/1735704604728287420#m,"When you are a Super Tusker, you’re spoilt for choice! #elephants #tusker #lugard #tsavo #kenya 📷 James Lewin","Dec 15, 2023 · 4:53 PM UTC","{'comments': 1, 'retweets': 16, 'quotes': 0, 'likes': 135}",Positive
18,https://twitter.com/htTweets/status/1735552500273643611#m,"#Tusker found dead in #Karnataka agricultural field, electrocution suspected https://www.hindustantimes.com/cities/bengaluru-news/tusker-found-dead-in-karnataka-agricultural-field-electrocution-suspected-101702619030420.html","Dec 15, 2023 · 6:48 AM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 9}",Negative
19,https://twitter.com/VarthaBharatiEn/status/1735315516796145736#m,"#Tusker found dead in Karnataka agricultural field, electrocution suspected Click 👉 https://bit.ly/3ToYbiD","Dec 14, 2023 · 3:07 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
20,https://twitter.com/ttindia/status/1735230310726746142#m,Preliminary enquiry revealed that the pachyderm aged around 35-40 years came in contact with high tension wires attached to the fencing of the agricultural field near a hamlet in Hunsur range #Karnataka #tusker #electrocution https://www.telegraphindia.com/india/tusker-found-dead-in-karnataka-agricultural-field-electrocution-suspected/cid/1986871?utm_source=twitter&utm_medium=social&utm_campaign=tt_daily_twit,"Dec 14, 2023 · 9:28 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
21,https://twitter.com/KannadaPrabha/status/1735229965929738432#m,"ಮೈಸೂರು: ಕೃಷಿ ಭೂಮಿಯಲ್ಲಿ ವಿದ್ಯುತ್ ಸ್ಪರ್ಶಿಸಿ ಆನೆ ಸಾವು Tusker found dead in Karnataka agricultural field, electrocution suspected #Tusker #Karnataka #electrocution #Death #ಆನೆ #ಕರ್ನಾಟಕ #ವಿದ್ಯುತ್ಸ್ಪರ್ಶ #ಸಾವು @XpressBengaluru Read more here: https://bityl.co/My64","Dec 14, 2023 · 9:27 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
22,https://twitter.com/H2oLounge_/status/1734993878099411339#m,Home of vibes - Experience at its best - Where every Night is an Epic Night is on already-Siesta Vibes powered by Tusker Lite .Don’t miss out on an amazing Discount Offer . (Enjoy Buy 5 Tusker lites on a Discount) #Tusker Lite Nieon Siesta Night .. Free entry #siestawednes,"Dec 13, 2023 · 5:49 PM UTC","{'comments': 0, 'retweets': 3, 'quotes': 0, 'likes': 8}",Positive
23,https://twitter.com/derrickderfash/status/1734908778602979458#m,"Really....what a shame, how can a whole premier league match be delayed because of the late arrivals of match officials. Noooo #tusker vs bidco utd... match delayed because match oficials have not yet arrived. @Officialfkfpl","Dec 13, 2023 · 12:11 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
24,https://twitter.com/SportScoreio/status/1734906336595337399#m,🎌Match Started!🎌 💥⚽️💥 Bidco United vs Tusker League: Kenyan Premier League 💥⚽️💥 Watch Now on SportScore: https://sportscore.io/football/match/bidco-united-tusker/4wyrn4hx4551q86/ #BidcoUnited #Tusker #KenyanPremierLeague #DelMonteGrounds,"Dec 13, 2023 · 12:01 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
25,https://twitter.com/illosokuan/status/1733884257217487186#m,After five days of safari we summarizes the adventure by having dinner at carnivore for we are carnivores and we love kenyan tastes #Zara #kenyabeers #tusker #whyyoushouldvisit🇰🇪 #kenya🇰🇪safari,"Dec 10, 2023 · 4:19 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
26,https://twitter.com/MYadavatti/status/1733832567520927883#m,Arjuna's demise raises Pandora's box https://www.myarticle.in/2023/12/arjunas-demise-raises-pandoras-box.html?m=1 @CMofKarnataka @eshwar_khandre @siddaramaiah @hsnews1948 @surajitdasgupta @DKShivakumar @BYVijayendra @RAshokaBJP #Arjuna @joehoover60 #Tusker @hd_kumaraswamy @H_D_Devegowda @aranya_kfd @PMOIndia #Dasara @RahulGandhi,"Dec 10, 2023 · 12:54 PM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 2}",Neutral
27,https://twitter.com/lookeeymoha/status/1733818353301471397#m,Finest #tusker,"Dec 10, 2023 · 11:58 AM UTC","{'comments': 3, 'retweets': 0, 'quotes': 0, 'likes': 2}",Neutral
28,https://twitter.com/jkyaruzi/status/1732816864495997044#m,Baada ya kazi #Tusker baridi,"Dec 7, 2023 · 5:38 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
29,https://twitter.com/LIFE_in_WILD/status/1732404388168401108#m,Tusker @uttarakhand_tourismofficial @nikonindiaofficial #nikonindia #corbett #tusker #elephant #hirenmagan #indiawildlife #nif #bbcearth,"Dec 6, 2023 · 2:19 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
30,https://twitter.com/NewsEurope24/status/1732364148313362513#m,Spirits giant Diageo seeks to sell beer portfolio on margin concerns #Diageo #BeerPortfolio #Divestment #MarginConcerns #Guinness #AxiosReport #SpiritsMaker #Smithwicks #Kilkenny #HarpLager #Tusker #BeerBrands #BusinessNews #FinancialReport #SalesStrategy https://newseurope24.com/spirits-giant-diageo-seeks-to-sell-beer-portfolio-on-margin-concerns/,"Dec 6, 2023 · 11:39 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
31,https://twitter.com/PublicTVEnglish/status/1732344818242924787#m,"Operation to radio-collar elephants halted after Arjuna’s death, to resume after 10 days https://english.publictv.in/operation-to-radio-collar-elephants-halted-after-arjunas-death-to-resume-after-10-days/ #Arjuna #DasaraElephant #radiocollar #tusker @aranya_kfd @aranya_kfd_k","Dec 6, 2023 · 10:22 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
32,https://twitter.com/HomesVoye/status/1732286168316920224#m,"Tusker Inn Forest Lodge by VOYE HOMES is located in Pulpally, Wayanad, surrounded by Pathiri forest. Click here : https://voyehomes.com/tuskers-inn-forest-by-voye-homes-lk #tusker #wayanad #foreststay #forest #familyresort","Dec 6, 2023 · 6:29 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
33,https://twitter.com/eddymarley07/status/1731954010498736135#m,AFC Leopards Vs Tusker! Working for @azamtvtz #kenyapremierleague #Afcleopards #Tusker,"Dec 5, 2023 · 8:29 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
34,https://twitter.com/vibesofindia_/status/1731706278886379669#m,"#Arjuna, a beloved #elephant who carried the #goldenhowdah during the #Dasaraprocession, died in a fight with a wild #tusker in #Sakaleshpur on Monday. #Vibesofindia https://www.vibesofindia.com/elephant-arjuna-dies-in-fight-with-wild-tusker/","Dec 4, 2023 · 4:05 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
35,https://twitter.com/VVani4U/status/1731684696084337056#m,Dasara Fame Elephant Arjuna No More | ದಸರಾ ಆನೆ ಅರ್ಜುನ​ ಇನ್ನು ನೆನಪು ಮಾತ್ರ #dasara #elephantarjuna #nomore #dasaraelephants #tusker #vijayavani #kannadanews #karnatakanews #karnatakalatestnews #kannadalive https://invidious.perennialte.ch/s8tvDOOf4pE,"Dec 4, 2023 · 2:39 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",Positive
36,https://twitter.com/AsianetNewsSN/status/1731672453615899049#m,"ಅಂಬಾರಿ ಅರ್ಜುನನ ನಿಧನಕ್ಕೆ ಕಂಬನಿ ಮಿಡಿದ ಕರ್ನಾಟಕ, ಸಿಎಂ ಸಿದ್ದು ಸೇರಿ ಗಣ್ಯರ ಸಂತಾಪ! #arjunaelephant #MysuruDasara #Ambari #Tusker #Attack https://kannada.asianetnews.com/state/cm-siddaramaiah-pays-tribute-to-dasara-ambari-fame-arjuna-tusker-who-dies-in-wild-elephant-attack-ckm-s55aef","Dec 4, 2023 · 1:51 PM UTC","{'comments': 3, 'retweets': 0, 'quotes': 0, 'likes': 10}",Neutral
37,https://twitter.com/SportScoreio/status/1731644688942157936#m,🎌Match Started!🎌 💥⚽️💥 AFC Leopards vs Tusker League: Kenyan Premier League 💥⚽️💥 Watch Now on SportScore: https://sportscore.io/football/match/afc-leopards-tusker/x7lm7phzw7y5m2w/ #AFCLeopards #Tusker #KenyanPremierLeague #NyayoNationalStadium,"Dec 4, 2023 · 12:00 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
38,https://twitter.com/YusufMukash/status/1731576804211622056#m,@EABL_PLC is it true? #Tusker,"Dec 4, 2023 · 7:30 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
39,https://twitter.com/odishabhaskar/status/1731545269710311716#m,Wild Elephant Tramples 2 Persons to Death in Khurda’s Tangi #WildElephant #ElephantAttack #Elephant #Tusker #Odisha #Khurda https://odishabhaskar.in/breaking/wild-elephant-tramples-2-persons-to-death-in-khurdas-tangi-62140/,"Dec 4, 2023 · 5:25 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
40,https://twitter.com/Senthil_TNIE/status/1731532156302991525#m,A #tusker was found dead inside #CRPF college campus at #Kurdampalayam in PN Palayam forest range on Sunday evening. More than 20 staff were monitoring the health of the animal in the last 3 days as the animal was very weak.@mannar_mannan @NewIndianXpress @xpresstn,"Dec 4, 2023 · 4:33 AM UTC","{'comments': 0, 'retweets': 5, 'quotes': 0, 'likes': 2}",Negative
41,https://twitter.com/FarzanZulfick/status/1731196305412862112#m,"'WASALA' & 'WALAGAMBA' NO MORE Carcasses of two tuskers known as 'Wasala' and 'Walagamba' recovered from two locations in Sevanuwara, Karuwalagaswewa : Police #lka #SriLanka #SLnews #News1st #Elephant #WildElephant #Nature #Wildlife #HumanElephantConflict #Tusker","Dec 3, 2023 · 6:18 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Negative
42,https://twitter.com/KalhanRan/status/1730048561251758227#m,The joy of finding secret places to watch elephants without disturbing them. #LKA #travelsrilanka #srilanka #travel #srilankansafari #WildlifePhotography #naturephotography #canonasia #elephant #srilankanelephant #asianelephant #tusker,"Nov 30, 2023 · 2:18 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",Positive
43,https://twitter.com/OrissaPOSTLive/status/1728649404901638469#m,"In separate incidents, a wild tusker was captured in Jajpur district while another elephant died in Kalahandi district while undergoing treatment. #Tusker #Jajpur #Odisha https://www.orissapost.com/wild-tusker-captured-another-dies/","Nov 26, 2023 · 5:38 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Negative
44,https://twitter.com/hannes_1961/status/1727966530644619625#m,"Meeting of the Big Tsavo Tuskers - Day 2 Seems no one is in musth right now, as they share the water hole peacefully. #elephants #tusker #tsavo #kenya 🎥 Brian Montalbo","Nov 24, 2023 · 8:24 AM UTC","{'comments': 4, 'retweets': 67, 'quotes': 3, 'likes': 393}",Positive
45,https://twitter.com/ajaysuraTOI/status/1727885366156288408#m,Mighty’Tuskers’ turns 75 ⁦@IAF_MCC⁩ ⁦@adgpi⁩ #Tusker #IAF,"Nov 24, 2023 · 3:02 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 4}",Neutral
46,https://twitter.com/OdishaNews_Live/status/1727680864711262347#m,"Zilla News 🔴 କେନ୍ଦୁଝରରେ ଜଙ୍ଗଲୀ ହାତୀ ଆତଙ୍କ ! ହାଟଡିହି ଓ ତେଲକୋଇରେ ଦିନ ଦ୍ୱିପ୍ରହରରେ ବୁଲୁଛି ହାତୀ, ଲୋକେ ଭୟଭୀତ, ଖାଦ୍ୟ ଅନ୍ୱେଷଣରେ ଚାଲିଆସିଥିବା ଅନୁମାନ, ଦେଖନ୍ତୁ ଭିଡିଓ #ONL #Tusker #Elephant #Keonjhar #Odisha","Nov 23, 2023 · 1:29 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Neutral
47,https://twitter.com/TheAnnaExpress/status/1727174903978463442#m,"""A wild tusker killed an elderly man in Jhapa"" #tusker #Jhapa #AMN https://theannapurnaexpress.com/story/46690/","Nov 22, 2023 · 3:59 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
48,https://twitter.com/xpressandhra/status/1726509473093816660#m,#AndhraPradesh: A herd of 15 #elephants wreaking havoc in the fields of #Nagireddypalli village in #Chittoor district. #Wildlife #tusker @NewIndianXpress,"Nov 20, 2023 · 7:55 AM UTC","{'comments': 0, 'retweets': 15, 'quotes': 1, 'likes': 23}",Negative
49,https://twitter.com/ifu_smojoe91/status/1726237849606115619#m,We are playing up next Against samurai in the main cup finals.all the best #shujaa #Tusker safari sevens,"Nov 19, 2023 · 1:55 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
50,https://twitter.com/dt_next/status/1725792814485639667#m,"A #wildtusker died of electrocution in the #Nilgiris after it pushed a tree on a power line on Friday. According to the #Forestdepartment, the tusker, aged around 20, had entered a banana plantation. #Forestofficials #Tusker #Elephantdeath https://www.dtnext.in/news/tamilnadu/20-year-old-wild-tusker-dies-of-electrocution-in-the-nilgiris-749013","Nov 18, 2023 · 8:27 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
51,https://twitter.com/pratidintime/status/1725743299032670460#m,#Assam: Retired Army Man Killed In Tusker Attack In Goalpara #ElephantAttack #RetiredArmyMan #AssamPolice #Tusker https://www.pratidintime.com/latest-assam-news-breaking-news-assam/goalpara/assam-retired-army-man-killed-in-tusker-attack-in-goalpara,"Nov 18, 2023 · 5:10 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Negative
52,https://twitter.com/Canary_Gardens/status/1724684502948069784#m,"Ivuga band is back tomorrow night at the gardens, make sure you don't miss it, and enjoy the sweet offers we have #Ivugaband #band #music #Uganda #kampala #party #tusker","Nov 15, 2023 · 7:03 AM UTC","{'comments': 2, 'retweets': 1, 'quotes': 0, 'likes': 2}",Positive
53,https://twitter.com/WNOW_NEWS/status/1724372899719725348#m,මෙතරම් කුරිරු විය හැකිද? #srilankanelephant #elephants #SriLanka #wildlife #JUMBO #tusker #WNowSinhala #lka,"Nov 14, 2023 · 10:25 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
54,https://twitter.com/rplellig/status/1724102506928624032#m,"#Tusker, la bière kenyane du ministère de la Défense","Nov 13, 2023 · 4:30 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
55,https://twitter.com/BytesOdisha/status/1723692927715836221#m,5 More Held For #Tusker Electrocution In #Odisha’s #Keonjhar #odishabytes #odishabytesnews https://odishabytes.com/5-more-held-for-tusker-electrocution-in-odishas-keonjhar/,"Nov 12, 2023 · 1:23 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",Neutral
56,https://twitter.com/NWJv9uucRsrfoeB/status/1723297656376811969#m,今日も１日お疲れ様でした 乾杯🍻 #もつ煮 #カットよっちゃん #タスカービール #TUSKER,"Nov 11, 2023 · 11:12 AM UTC","{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 51}",Neutral
57,https://twitter.com/odishabhaskar/status/1722925997597565310#m,Wild Tusker Found Dead in Keonjhar District #Odisha #keonjhar #elephant #Tusker https://odishabhaskar.in/breaking/wild-tusker-found-dead-in-keonjhar-district-59711/,"Nov 10, 2023 · 10:35 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
58,https://twitter.com/janamenglish/status/1722227998735400985#m,Elephant kills mahout in Guruvayoor via @janamtvenglish https://english.janamtv.com/news/kerala/81437/elephant-kills-mahout-in-guruvayoor/ #tusker #elephants #Temple #guruvayoor #mahout,"Nov 8, 2023 · 12:22 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
59,https://twitter.com/Canary_Gardens/status/1721769452830937462#m,You are Welcome every Thursday!!! #Ivugaband #band #music #Uganda #kampala #party #tusker,"Nov 7, 2023 · 6:00 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
60,https://twitter.com/GilbyEsse/status/1721755873549451485#m,"I have tons of answers But for DreamWorks, it would be #Tusker, #Larrikins and #Meandmyshadow I want #Dreamworks to revive these fun looking films.","Nov 7, 2023 · 5:06 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Positive
61,https://twitter.com/KannadaPrabha/status/1721367665087037509#m,ಬಂಡೀಪುರದಲ್ಲಿ ಆನೆ ಸಾವು: ವರದಿ ಕೇಳಿದ ಅರಣ್ಯ ಸಚಿವ ಈಶ್ವರ್ ಖಂಡ್ರೆ Forest Minister Khandre seeks report on death of tusker in Bandipur #EshwarKhandre #tusker #Death #Bandipur #ಈಶ್ವರ್ಖಂಡ್ರೆ #ಆನೆ #ಸಾವು #ಬಂಡೀಪುರ Read more here: https://bityl.co/M9FI,"Nov 6, 2023 · 3:23 AM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 4}",Negative
62,https://twitter.com/vivek4wild/status/1720999318180724979#m,A perfect #tusker ends a perfect day @kaziranga_ He was waiting for a line of jeeps to move before crossing the path but doing so in a contemplative gentle manner without seemingly a care in the world. Eating grass while waiting! Calm animals are a sign of a secure habitat.,"Nov 5, 2023 · 2:59 AM UTC","{'comments': 8, 'retweets': 38, 'quotes': 1, 'likes': 331}",Positive
63,https://twitter.com/trailsr/status/1720788150027436515#m,"Devin and her favorite #Tusker, @Ryan_Cole61 ~ I believe she’ll remember #99 as well as she remembers any athlete, throughout her life, pro, college.. any level. GR8ful for the best coaching staff around @SomersFootball 4 enabling special outcomes + connections in our community.","Nov 4, 2023 · 1:00 PM UTC","{'comments': 3, 'retweets': 1, 'quotes': 1, 'likes': 22}",Positive
64,https://twitter.com/KhanPeter26/status/1720734437132976315#m,Tusker lager can #tusker,"Nov 4, 2023 · 9:27 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
65,https://twitter.com/LemsFelix/status/1720507785404711214#m,"Naingia church, mass silently, receive the holy sacrament and wine. Pass my local joint grab my #tusker then Home.","Nov 3, 2023 · 6:26 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
66,https://twitter.com/dt_next/status/1719215136483995688#m,"A wild #tusker was found gunned down by miscreants in #Denkanikottai in #Krishnagiri. As its tusks remained intact, the officials of the #forestdepartment believe that the animal was not killed by #poachers. #Elephant https://www.dtnext.in/news/tamilnadu/tusker-found-dead-with-bullet-injuries-745152","Oct 31, 2023 · 4:50 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
67,https://twitter.com/jungle_lodges/status/1718954626941440179#m,An enchanting leopard from the forests of Bandipur Tiger Reserve! 📸 IG @the_wildeye_captures #junglelodgesJLR #elephant #tusker #bullelephant #jlrexplore #karnatakatourism #wildlife #nature #wildlifephotography,"Oct 30, 2023 · 11:34 AM UTC","{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 23}",Neutral
68,https://twitter.com/nadi_today/status/1718916781405065391#m,திரிப்பனை வண்ணமடுவ குளத்திற்கு அருகில் இனந்தெரியாத நபர் ஒருவரால் அக்போ யானை சுடப்பட்டுள்ளது. - - - #naditoday #NadiLK #lka #SriLanka #elephant #AnimalCruelty #tusker,"Oct 30, 2023 · 9:04 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
69,https://twitter.com/SriLankaMirror/status/1718841344335163806#m,Agbo Tusker shot again! #lka #SriLanka #News #Agbo #Tusker #Shot #Anuradhapura https://srilankamirror.com/news/agbo-tusker-shot-again/,"Oct 30, 2023 · 4:04 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
70,https://twitter.com/NguruwePlug/status/1718779121382092802#m,Oktobafest was lit #OktobafestEastAfrica #tusker,"Oct 29, 2023 · 11:57 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
71,https://twitter.com/charllodomma/status/1718684035227045933#m,This is how we do it #tusker #tusker,"Oct 29, 2023 · 5:39 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
72,https://twitter.com/jungle_lodges/status/1718671491708096514#m,An impressive tusker from Kabini photographed who'll le on safari. 📸 IG @tejas_nanjundaswamy_ #junglelodgesJLR #elephant #tusker #bullelephant #jlrexplore #karnatakatourism #wildlife #nature #wildlifephotography,"Oct 29, 2023 · 4:49 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 19}",Positive
73,https://twitter.com/KahiuNgomo/status/1718636126414463167#m,#ThisIsHowWeDo #ocktoberfest #safaricom #tusker @SafaricomPLC,"Oct 29, 2023 · 2:29 PM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 1}",Neutral
